id;rodada;mandante;visitante;formacao_mandante;formacao_visitante;vencedor;mandante_placar;visitante_placar;vencedor_mandante_visitante_empate;total_gols;temporada
7345;8;cuiaba;flamengo;4-5-1;4-4-2;flamengo;0;2;2.0;2;2021
7350;9;flamengo;fluminense;4-4-2;4-2-3-1;fluminense;0;1;2.0;1;2021
7361;10;atletico-mg;flamengo;3-1-4-2;4-1-2-1-2;atletico-mg;2;1;1.0;3;2021
7374;11;flamengo;chapecoense;4-2-2-2;3-4-3;flamengo;2;1;1.0;3;2021
7382;12;bahia;flamengo;4-2-3-1;4-2-3-1;flamengo;0;5;2.0;5;2021
7390;13;flamengo;sao paulo;4-2-3-1;3-5-1-1;flamengo;5;1;1.0;6;2021
7399;14;corinthians;flamengo;4-1-4-1;4-2-3-1;flamengo;1;3;2.0;4;2021
7414;15;flamengo;internacional;4-2-2-2;4-2-3-1;internacional;0;4;2.0;4;2021
7419;16;flamengo;sport;4-4-2;4-2-3-1;flamengo;2;0;1.0;2;2021
7430;17;ceara;flamengo;4-2-3-1;4-2-3-1;-;1;1;3.0;2;2021
7437;18;santos;flamengo;4-2-3-1;4-2-3-1;flamengo;0;4;2.0;4;2021
7462;20;palmeiras;flamengo;4-2-3-1;4-2-3-1;flamengo;1;3;2.0;4;2021
7474;21;flamengo;gremio;4-2-3-1;4-2-3-1;gremio;0;1;2.0;1;2021
7479;22;america-mg;flamengo;4-2-3-1;4-3-3;-;1;1;3.0;2;2021
7490;23;flamengo;athletico-pr;4-4-2;3-4-2-1;flamengo;3;0;1.0;3;2021
7501;24;bragantino;flamengo;4-2-3-1;4-2-3-1;-;1;1;3.0;2;2021
7509;25;fortaleza;flamengo;5-4-1;4-2-3-1;flamengo;0;3;2.0;3;2021
7520;26;flamengo;juventude;4-2-3-1;3-4-1-2;flamengo;3;1;1.0;4;2021
7534;27;flamengo;cuiaba;4-2-3-1;4-4-2;-;0;0;3.0;0;2021
7538;28;fluminense;flamengo;4-2-3-1;4-2-3-1;fluminense;3;1;1.0;4;2021
7557;29;flamengo;atletico-mg;4-2-3-1;4-2-3-1;flamengo;1;0;1.0;1;2021
7305;4;athletico-pr;flamengo;3-4-3;4-4-2;-;2;2;3.0;4;2021
7455;19;flamengo;atletico-go;4-4-2;4-2-3-1;flamengo;2;0;1.0;2;2021
7584;30;chapecoense;flamengo;4-2-3-1;4-4-2;-;2;2;3.0;4;2021
7575;31;flamengo;bahia;4-2-3-1;4-2-3-1;flamengo;3;0;1.0;3;2021
7591;32;sao paulo;flamengo;4-3-1-2;4-4-2;flamengo;0;4;2.0;4;2021
7604;33;flamengo;corinthians;4-3-3;4-3-3;flamengo;1;0;1.0;1;2021
7551;34;internacional;flamengo;4-2-3-1;4-2-3-1;flamengo;1;2;2.0;3;2021
7285;2;gremio;flamengo;4-2-3-1;4-2-3-1;-;2;2;3.0;4;2021
7622;36;flamengo;ceara;4-2-3-1;4-2-3-1;flamengo;2;1;1.0;3;2021
7615;35;sport;flamengo;4-2-3-1;4-2-2-2;-;1;1;3.0;2;2021
7634;37;flamengo;santos;4-4-2;3-4-2-1;santos;0;1;2.0;1;2021
7637;38;atletico-go;flamengo;4-3-3;3-4-2-1;atletico-go;2;0;1.0;2;2021
7647;1;atletico-go;flamengo;4-2-3-1;3-2-4-1;-;1;1;3.0;2;2022
7661;2;flamengo;sao paulo;3-4-2-1;4-1-4-1;flamengo;3;1;1.0;4;2022
7666;4;flamengo;palmeiras;4-2-3-1;4-2-3-1;-;0;0;3.0;0;2022
7677;3;athletico-pr;flamengo;4-2-3-1;3-4-2-1;athletico-pr;1;0;1.0;1;2022
7688;5;flamengo;botafogo-rj;4-2-3-1;4-2-3-1;botafogo-rj;0;1;2.0;1;2022
7707;6;ceara;flamengo;4-2-3-1;4-2-3-1;-;2;2;3.0;4;2022
7698;7;flamengo;goias;4-4-2;5-4-1;flamengo;1;0;1.0;1;2022
7723;8;fluminense;flamengo;4-4-1-1;4-2-3-1;flamengo;1;2;2.0;3;2022
7732;9;flamengo;fortaleza;4-3-3;3-4-2-1;fortaleza;1;2;2.0;3;2022
7740;10;bragantino;flamengo;4-2-3-1;4-4-2;bragantino;1;0;1.0;1;2022
7750;11;internacional;flamengo;4-4-1-1;4-3-3;internacional;3;1;1.0;4;2022
7760;12;flamengo;cuiaba;4-3-3;4-4-2;flamengo;2;0;1.0;2;2022
7768;13;atletico-mg;flamengo;4-2-3-1;4-2-3-1;atletico-mg;2;0;1.0;2;2022
7778;14;flamengo;america-mg;4-3-1-2;4-1-4-1;flamengo;3;0;1.0;3;2022
7788;15;santos;flamengo;4-2-3-1;4-3-3;flamengo;1;2;2.0;3;2022
7800;16;corinthians;flamengo;4-2-3-1;4-3-1-2;corinthians;1;0;1.0;1;2022
7807;17;flamengo;coritiba;4-1-4-1;4-4-2;flamengo;2;0;1.0;2;2022
7820;18;flamengo;juventude;4-3-1-2;4-1-4-1;flamengo;4;0;1.0;4;2022
7828;19;avai;flamengo;4-3-3;4-1-2-1-2;flamengo;1;2;2.0;3;2022
7839;20;flamengo;atletico-go;4-4-2;4-1-4-1;flamengo;4;1;1.0;5;2022
7850;21;sao paulo;flamengo;4-3-3;4-3-3;flamengo;0;2;2.0;2;2022
7862;22;flamengo;athletico-pr;4-3-3;4-2-3-1;flamengo;5;0;1.0;5;2022
7869;23;palmeiras;flamengo;4-2-3-1;4-3-3;-;1;1;3.0;2;2022
7882;24;botafogo-rj;flamengo;4-2-3-1;4-3-3;flamengo;0;1;2.0;1;2022
7890;25;flamengo;ceara;4-3-3;4-2-3-1;-;1;1;3.0;2;2022
7905;26;goias;flamengo;4-1-4-1;4-3-3;-;1;1;3.0;2;2022
7909;27;flamengo;fluminense;4-1-2-1-2;4-2-3-1;fluminense;1;2;2.0;3;2022
7921;28;fortaleza;flamengo;4-3-1-2;4-3-3;fortaleza;3;2;1.0;5;2022
7931;29;flamengo;bragantino;4-3-1-2;4-3-3;flamengo;4;1;1.0;5;2022
7941;30;flamengo;internacional;4-3-1-2;4-2-3-1;-;0;0;3.0;0;2022
7946;31;cuiaba;flamengo;5-4-1;4-3-3;flamengo;1;2;2.0;3;2022
7956;32;flamengo;atletico-mg;4-3-3;4-2-3-1;flamengo;1;0;1.0;1;2022
7967;33;america-mg;flamengo;4-1-4-1;4-3-3;flamengo;1;2;2.0;3;2022
7976;34;flamengo;santos;4-3-3;4-2-3-1;flamengo;3;2;1.0;5;2022
7995;35;flamengo;corinthians;4-3-3;4-2-3-1;corinthians;1;2;2.0;3;2022
8003;36;coritiba;flamengo;4-1-4-1;4-3-3;coritiba;1;0;1.0;1;2022
8011;37;juventude;flamengo;4-2-3-1;4-3-3;-;2;2;3.0;4;2022
8016;38;flamengo;avai;4-3-3;4-5-1;avai;1;2;2.0;3;2022
1955;1;america-rn;vasco;;;vasco;0;1;2.0;1;2007
1966;2;vasco;sport;;;vasco;3;1;1.0;4;2007
1973;3;nautico;vasco;;;-;2;2;3.0;4;2007
1985;4;vasco;fluminense;;;-;1;1;3.0;2;2007
1989;5;vasco;gremio;;;vasco;4;0;1.0;4;2007
1997;12;botafogo-rj;vasco;;;botafogo-rj;4;0;1.0;4;2007
2012;6;sao paulo;vasco;;;sao paulo;2;0;1.0;2;2007
2030;8;cruzeiro;vasco;;;cruzeiro;3;1;1.0;4;2007
2046;9;vasco;santos;;;vasco;4;0;1.0;4;2007
2055;10;juventude;vasco;;;juventude;2;0;1.0;2;2007
2069;11;vasco;athletico-pr;;;vasco;1;0;1.0;1;2007
2079;13;vasco;atletico-mg;;;vasco;4;0;1.0;4;2007
2091;14;palmeiras;vasco;;;palmeiras;3;2;1.0;5;2007
2098;15;vasco;goias;;;vasco;4;1;1.0;5;2007
2113;16;internacional;vasco;;;vasco;0;2;2.0;2;2007
2125;17;vasco;figueirense;;;-;2;2;3.0;4;2007
2133;18;vasco;corinthians;;;vasco;2;0;1.0;2;2007
2146;19;parana;vasco;;;-;0;0;3.0;0;2007
2153;20;vasco;america-rn;;;vasco;2;0;1.0;2;2007
2165;21;sport;vasco;;;-;0;0;3.0;0;2007
2176;22;vasco;nautico;;;vasco;4;1;1.0;5;2007
2185;23;fluminense;vasco;;;-;1;1;3.0;2;2007
2193;24;gremio;vasco;;;gremio;3;1;1.0;4;2007
2199;25;vasco;sao paulo;;;sao paulo;0;2;2.0;2;2007
2215;26;flamengo;vasco;;;-;1;1;3.0;2;2007
2226;27;vasco;cruzeiro;;;cruzeiro;0;2;2.0;2;2007
2230;28;santos;vasco;;;santos;1;0;1.0;1;2007
2061;29;vasco;juventude;;;juventude;0;1;2.0;1;2007
2241;30;athletico-pr;vasco;;;athletico-pr;1;0;1.0;1;2007
2256;31;vasco;botafogo-rj;;;vasco;2;1;1.0;3;2007
2026;7;vasco;flamengo;;;flamengo;1;2;2.0;3;2007
2261;32;atletico-mg;vasco;;;atletico-mg;1;0;1.0;1;2007
2276;33;vasco;palmeiras;;;-;2;2;3.0;4;2007
2280;34;goias;vasco;;;vasco;2;3;2.0;5;2007
2295;35;vasco;internacional;;;internacional;1;2;2.0;3;2007
2301;36;figueirense;vasco;;;-;3;3;3.0;6;2007
2316;37;corinthians;vasco;;;vasco;0;1;2.0;1;2007
2324;38;vasco;parana;;;vasco;3;0;1.0;3;2007
2331;1;internacional;vasco;;;internacional;1;0;1.0;1;2008
2339;2;vasco;portuguesa;;;vasco;3;1;1.0;4;2008
2356;3;botafogo-rj;vasco;;;-;1;1;3.0;2;2008
2357;4;vasco;gremio;;;vasco;2;1;1.0;3;2008
2375;5;cruzeiro;vasco;;;cruzeiro;1;0;1.0;1;2008
2385;6;nautico;vasco;;;-;1;1;3.0;2;2008
2393;7;vasco;palmeiras;;;palmeiras;0;2;2.0;2;2008
2397;8;vasco;ipatinga;;;vasco;4;2;1.0;6;2008
2410;9;figueirense;vasco;;;figueirense;2;1;1.0;3;2008
2424;11;flamengo;vasco;;;flamengo;3;1;1.0;4;2008
2436;10;vasco;sport;;;vasco;4;0;1.0;4;2008
2444;12;vasco;goias;;;-;1;1;3.0;2;2008
2460;13;athletico-pr;vasco;;;athletico-pr;3;1;1.0;4;2008
2453;14;vasco;fluminense;;;-;3;3;3.0;6;2008
2470;15;santos;vasco;;;santos;5;2;1.0;7;2008
2485;16;vasco;atletico-mg;;;vasco;6;1;1.0;7;2008
2493;17;sao paulo;vasco;;;sao paulo;4;0;1.0;4;2008
2498;18;vasco;coritiba;;;coritiba;0;2;2.0;2;2008
2511;19;vitoria;vasco;;;vitoria;5;0;1.0;5;2008
2522;20;vasco;internacional;;;vasco;4;0;1.0;4;2008
2534;21;portuguesa;vasco;;;vasco;0;1;2.0;1;2008
2544;22;vasco;botafogo-rj;;;-;1;1;3.0;2;2008
2550;23;gremio;vasco;;;gremio;2;1;1.0;3;2008
2562;24;vasco;cruzeiro;;;cruzeiro;1;3;2.0;4;2008
2573;25;vasco;nautico;;;nautico;1;3;2.0;4;2008
2584;26;palmeiras;vasco;;;palmeiras;2;0;1.0;2;2008
2593;27;ipatinga;vasco;;;ipatinga;3;1;1.0;4;2008
2606;28;vasco;figueirense;;;figueirense;2;4;2.0;6;2008
2608;29;sport;vasco;;;-;2;2;3.0;4;2008
2626;30;vasco;flamengo;;;flamengo;0;1;2.0;1;2008
2627;31;goias;vasco;;;vasco;2;4;2.0;6;2008
2645;32;vasco;athletico-pr;;;-;2;2;3.0;4;2008
2654;33;fluminense;vasco;;;vasco;0;1;2.0;1;2008
2658;34;vasco;santos;;;vasco;1;0;1.0;1;2008
2667;35;atletico-mg;vasco;;;atletico-mg;4;1;1.0;5;2008
2683;36;vasco;sao paulo;;;sao paulo;1;2;2.0;3;2008
2687;37;coritiba;vasco;;;vasco;0;2;2.0;2;2008
2698;38;vasco;vitoria;;;vitoria;0;2;2.0;2;2008
3091;1;atletico-mg;vasco;;;atletico-mg;2;1;1.0;3;2010
3104;2;vasco;palmeiras;;;-;0;0;3.0;0;2010
3115;3;avai;vasco;;;avai;2;0;1.0;2;2010
3135;5;botafogo-rj;vasco;;;-;1;1;3.0;2;2010
3125;4;vasco;internacional;;;vasco;3;2;1.0;5;2010
3145;6;vasco;guarani;;;guarani;0;1;2.0;1;2010
3151;7;santos;vasco;;;santos;4;0;1.0;4;2010
3162;8;goias;vasco;;;-;0;0;3.0;0;2010
3167;9;vasco;athletico-pr;;;vasco;3;1;1.0;4;2010
3182;10;gremio;vasco;;;-;1;1;3.0;2;2010
3187;11;vasco;atletico-go;;;vasco;2;0;1.0;2;2010
3205;12;flamengo;vasco;;;-;0;0;3.0;0;2010
3212;13;vasco;vitoria;;;vasco;1;0;1.0;1;2010
3223;14;gremio prudente;vasco;;;vasco;1;2;2.0;3;2010
3235;15;vasco;fluminense;;;-;2;2;3.0;4;2010
3241;16;sao paulo;vasco;;;-;0;0;3.0;0;2010
3249;17;vasco;cruzeiro;;;-;1;1;3.0;2;2010
3267;19;ceara;vasco;;;vasco;0;2;2.0;2;2010
3285;20;vasco;atletico-mg;;;-;1;1;3.0;2;2010
3290;21;palmeiras;vasco;;;-;0;0;3.0;0;2010
3306;22;vasco;avai;;;-;1;1;3.0;2;2010
3313;23;internacional;vasco;;;internacional;1;0;1.0;1;2010
3321;24;vasco;botafogo-rj;;;-;2;2;3.0;4;2010
3329;25;guarani;vasco;;;guarani;1;0;1.0;1;2010
3337;26;vasco;santos;;;vasco;3;1;1.0;4;2010
3347;27;vasco;goias;;;vasco;3;2;1.0;5;2010
3361;28;athletico-pr;vasco;;;-;0;0;3.0;0;2010
3369;29;vasco;gremio;;;-;3;3;3.0;6;2010
3266;18;vasco;corinthians;;;vasco;2;0;1.0;2;2010
3382;30;atletico-go;vasco;;;atletico-go;2;0;1.0;2;2010
3393;31;vasco;flamengo;;;-;1;1;3.0;2;2010
3402;32;vitoria;vasco;;;vitoria;4;2;1.0;6;2010
3415;33;vasco;gremio prudente;;;vasco;2;1;1.0;3;2010
3424;34;fluminense;vasco;;;fluminense;1;0;1.0;1;2010
3435;35;vasco;sao paulo;;;-;1;1;3.0;2;2010
3444;36;cruzeiro;vasco;;;cruzeiro;3;1;1.0;4;2010
3448;37;corinthians;vasco;;;corinthians;2;0;1.0;2;2010
3462;38;vasco;ceara;;;vasco;2;0;1.0;2;2010
3469;1;ceara;vasco;;;vasco;1;3;2.0;4;2011
3485;2;vasco;america-mg;;;vasco;3;0;1.0;3;2011
3493;3;coritiba;vasco;;;coritiba;5;1;1.0;6;2011
3500;4;vasco;figueirense;;;-;1;1;3.0;2;2011
3510;5;gremio;vasco;;;-;1;1;3.0;2;2011
3525;6;atletico-go;vasco;;;vasco;0;1;2.0;1;2011
3527;7;vasco;cruzeiro;;;cruzeiro;0;3;2.0;3;2011
3540;8;corinthians;vasco;;;corinthians;2;1;1.0;3;2011
3547;9;vasco;internacional;;;vasco;2;0;1.0;2;2011
3567;10;vasco;athletico-pr;;;vasco;2;1;1.0;3;2011
3585;11;atletico-mg;vasco;;;vasco;1;2;2.0;3;2011
3565;12;vasco;bahia;;;-;1;1;3.0;2;2011
3590;13;sao paulo;vasco;;;vasco;0;2;2.0;2;2011
3603;14;vasco;santos;;;vasco;2;0;1.0;2;2011
3616;15;botafogo-rj;vasco;;;botafogo-rj;4;0;1.0;4;2011
3622;16;vasco;palmeiras;;;vasco;1;0;1.0;1;2011
3628;17;avai;vasco;;;vasco;0;2;2.0;2;2011
3646;18;vasco;fluminense;;;-;1;1;3.0;2;2011
3650;19;flamengo;vasco;;;-;0;0;3.0;0;2011
3658;20;vasco;ceara;;;vasco;3;1;1.0;4;2011
3674;21;america-mg;vasco;;;america-mg;4;1;1.0;5;2011
3685;22;vasco;coritiba;;;vasco;2;0;1.0;2;2011
3690;23;figueirense;vasco;;;-;1;1;3.0;2;2011
3698;24;vasco;gremio;;;vasco;4;0;1.0;4;2011
3716;25;vasco;atletico-go;;;-;1;1;3.0;2;2011
3724;26;cruzeiro;vasco;;;vasco;0;3;2.0;3;2011
3731;27;vasco;corinthians;;;-;2;2;3.0;4;2011
3742;28;internacional;vasco;;;internacional;3;0;1.0;3;2011
3756;29;athletico-pr;vasco;;;-;2;2;3.0;4;2011
3766;30;vasco;atletico-mg;;;vasco;2;0;1.0;2;2011
3773;31;bahia;vasco;;;vasco;0;2;2.0;2;2011
3780;32;vasco;sao paulo;;;-;0;0;3.0;0;2011
3790;33;santos;vasco;;;santos;2;0;1.0;2;2011
3804;34;vasco;botafogo-rj;;;vasco;2;0;1.0;2;2011
3811;35;palmeiras;vasco;;;-;1;1;3.0;2;2011
3818;36;vasco;avai;;;vasco;2;0;1.0;2;2011
3827;37;fluminense;vasco;;;vasco;1;2;2.0;3;2011
3838;38;vasco;flamengo;;;-;1;1;3.0;2;2011
3856;1;vasco;gremio;;;vasco;2;1;1.0;3;2012
3859;2;portuguesa;vasco;;;vasco;0;1;2.0;1;2012
3869;3;vasco;nautico;;;vasco;4;2;1.0;6;2012
3882;4;bahia;vasco;;;vasco;1;2;2.0;3;2012
3893;5;palmeiras;vasco;;;-;1;1;3.0;2;2012
3898;6;vasco;cruzeiro;;;cruzeiro;1;3;2.0;4;2012
3909;7;vasco;ponte preta;;;vasco;3;2;1.0;5;2012
3921;8;figueirense;vasco;;;-;1;1;3.0;2;2012
3935;9;vasco;atletico-go;;;vasco;1;0;1.0;1;2012
3942;10;sao paulo;vasco;;;vasco;0;1;2.0;1;2012
3948;11;vasco;santos;;;vasco;2;0;1.0;2;2012
3959;12;vasco;botafogo-rj;;;vasco;1;0;1.0;1;2012
3967;13;internacional;vasco;;;-;0;0;3.0;0;2012
3980;14;vasco;corinthians;;;-;0;0;3.0;0;2012
3987;15;sport;vasco;;;vasco;0;2;2.0;2;2012
4001;16;atletico-mg;vasco;;;atletico-mg;1;0;1.0;1;2012
4014;17;vasco;coritiba;;;-;2;2;3.0;4;2012
4026;18;flamengo;vasco;;;flamengo;1;0;1.0;1;2012
4028;19;vasco;fluminense;;;fluminense;1;2;2.0;3;2012
4043;20;gremio;vasco;;;gremio;2;0;1.0;2;2012
4049;21;vasco;portuguesa;;;vasco;2;0;1.0;2;2012
4059;22;nautico;vasco;;;-;1;1;3.0;2;2012
4073;23;vasco;bahia;;;bahia;0;4;2.0;4;2012
4083;24;vasco;palmeiras;;;vasco;3;1;1.0;4;2012
4091;25;cruzeiro;vasco;;;-;1;1;3.0;2;2012
4102;26;ponte preta;vasco;;;-;0;0;3.0;0;2012
4108;27;vasco;figueirense;;;vasco;3;1;1.0;4;2012
4122;28;atletico-go;vasco;;;vasco;0;1;2.0;1;2012
4132;29;vasco;sao paulo;;;sao paulo;0;2;2.0;2;2012
4141;30;santos;vasco;;;santos;2;0;1.0;2;2012
4154;31;botafogo-rj;vasco;;;botafogo-rj;3;2;1.0;5;2012
4165;32;vasco;internacional;;;internacional;1;2;2.0;3;2012
4171;33;corinthians;vasco;;;corinthians;1;0;1.0;1;2012
4181;34;vasco;sport;;;sport;0;3;2.0;3;2012
4192;35;vasco;atletico-mg;;;-;1;1;3.0;2;2012
4198;36;coritiba;vasco;;;vasco;1;2;2.0;3;2012
4207;37;vasco;flamengo;;;-;1;1;3.0;2;2012
4219;38;fluminense;vasco;;;vasco;1;2;2.0;3;2012
4228;1;vasco;portuguesa;;;vasco;1;0;1.0;1;2013
4239;2;sao paulo;vasco;;;sao paulo;5;1;1.0;6;2013
4250;3;vitoria;vasco;;;vitoria;2;0;1.0;2;2013
4260;4;vasco;atletico-mg;;;vasco;2;0;1.0;2;2013
4270;5;vasco;bahia;;;-;1;1;3.0;2;2013
4283;6;internacional;vasco;;;internacional;5;3;1.0;8;2013
4296;7;vasco;flamengo;;;flamengo;0;1;2.0;1;2013
4305;8;fluminense;vasco;;;vasco;1;3;2.0;4;2013
4307;9;vasco;criciuma;;;vasco;3;2;1.0;5;2013
4324;10;goias;vasco;;;-;1;1;3.0;2;2013
4334;11;vasco;botafogo-rj;;;botafogo-rj;2;3;2.0;5;2013
4345;12;vasco;ponte preta;;;-;1;1;3.0;2;2013
4351;13;coritiba;vasco;;;vasco;0;1;2.0;1;2013
4359;14;santos;vasco;;;-;1;1;3.0;2;2013
4369;15;vasco;gremio;;;gremio;2;3;2.0;5;2013
4381;16;vasco;corinthians;;;-;1;1;3.0;2;2013
4396;17;cruzeiro;vasco;;;cruzeiro;5;3;1.0;8;2013
4405;18;nautico;vasco;;;vasco;0;3;2.0;3;2013
4416;19;vasco;athletico-pr;;;-;0;0;3.0;0;2013
4422;20;portuguesa;vasco;;;portuguesa;2;0;1.0;2;2013
4431;21;vasco;sao paulo;;;sao paulo;0;2;2.0;2;2013
4437;22;vasco;vitoria;;;vitoria;1;2;2.0;3;2013
4456;23;atletico-mg;vasco;;;atletico-mg;2;1;1.0;3;2013
4460;24;bahia;vasco;;;-;0;0;3.0;0;2013
4476;25;vasco;internacional;;;vasco;3;1;1.0;4;2013
4481;26;flamengo;vasco;;;-;1;1;3.0;2;2013
4494;27;vasco;fluminense;;;vasco;1;0;1.0;1;2013
4501;28;criciuma;vasco;;;criciuma;3;2;1.0;5;2013
4515;29;vasco;goias;;;goias;0;2;2.0;2;2013
4524;30;botafogo-rj;vasco;;;-;2;2;3.0;4;2013
4532;31;ponte preta;vasco;;;ponte preta;2;1;1.0;3;2013
4538;32;vasco;coritiba;;;vasco;2;1;1.0;3;2013
4556;33;vasco;santos;;;-;2;2;3.0;4;2013
4558;34;gremio;vasco;;;gremio;1;0;1.0;1;2013
4569;35;corinthians;vasco;;;-;0;0;3.0;0;2013
4578;36;vasco;cruzeiro;;;vasco;2;1;1.0;3;2013
4593;37;vasco;nautico;;;vasco;2;0;1.0;2;2013
4600;38;athletico-pr;vasco;;;athletico-pr;5;1;1.0;6;2013
4996;1;vasco;goias;4-2-3-1;4-2-3-1;-;0;0;3.0;0;2015
5000;2;figueirense;vasco;4-1-2-1-2;4-2-3-1;-;0;0;3.0;0;2015
5008;3;vasco;internacional;4-2-3-1;4-2-3-1;-;1;1;3.0;2;2015
5022;4;atletico-mg;vasco;4-2-3-1;4-2-3-1;atletico-mg;3;0;1.0;3;2015
5028;5;vasco;ponte preta;4-2-3-1;4-2-3-1;ponte preta;0;3;2.0;3;2015
5040;6;athletico-pr;vasco;4-2-3-1;4-2-3-1;athletico-pr;2;0;1.0;2;2015
5052;7;vasco;cruzeiro;4-3-3;4-2-3-1;cruzeiro;1;3;2.0;4;2015
5058;8;sport;vasco;4-2-3-1;4-2-3-1;sport;2;1;1.0;3;2015
5075;9;vasco;flamengo;4-4-2;4-2-3-1;vasco;1;0;1.0;1;2015
5078;10;vasco;avai;4-4-2;4-2-3-1;vasco;1;0;1.0;1;2015
5088;11;chapecoense;vasco;4-3-2-1;4-2-3-1;chapecoense;1;0;1.0;1;2015
5104;12;vasco;sao paulo;4-1-2-1-2;4-2-3-1;sao paulo;0;4;2.0;4;2015
5108;13;gremio;vasco;4-2-3-1;4-2-3-1;gremio;2;0;1.0;2;2015
5123;14;fluminense;vasco;4-2-3-1;4-2-3-1;vasco;1;2;2.0;3;2015
5136;15;vasco;palmeiras;4-2-3-1;4-2-3-1;palmeiras;1;4;2.0;5;2015
5137;16;corinthians;vasco;4-2-3-1;4-3-1-2;corinthians;3;0;1.0;3;2015
5150;17;vasco;joinville;4-2-3-1;4-2-3-1;-;0;0;3.0;0;2015
5159;18;santos;vasco;4-2-3-1;4-2-3-1;santos;1;0;1.0;1;2015
5167;19;vasco;coritiba;4-2-3-1;4-1-4-1;coritiba;0;1;2.0;1;2015
5177;20;goias;vasco;4-3-2-1;4-2-3-1;goias;3;0;1.0;3;2015
5187;21;vasco;figueirense;4-2-3-1;4-3-2-1;figueirense;0;1;2.0;1;2015
5199;22;internacional;vasco;4-2-3-1;4-2-3-1;internacional;6;0;1.0;6;2015
5208;23;vasco;atletico-mg;4-2-3-1;4-2-3-1;atletico-mg;1;2;2.0;3;2015
5217;24;ponte preta;vasco;4-3-1-2;4-2-2-2;vasco;0;1;2.0;1;2015
5234;25;vasco;athletico-pr;4-2-3-1;4-2-3-1;vasco;2;0;1.0;2;2015
5244;26;cruzeiro;vasco;4-3-3;4-2-3-1;-;2;2;3.0;4;2015
5252;27;vasco;sport;4-1-2-1-2;4-1-4-1;vasco;2;1;1.0;3;2015
5261;28;flamengo;vasco;4-2-3-1;4-1-2-1-2;vasco;1;2;2.0;3;2015
5270;29;avai;vasco;4-2-3-1;4-1-2-1-2;-;1;1;3.0;2;2015
5284;30;vasco;chapecoense;4-1-2-1-2;4-2-3-1;-;1;1;3.0;2;2015
5293;31;sao paulo;vasco;4-2-3-1;4-2-3-1;-;2;2;3.0;4;2015
5304;32;vasco;gremio;4-3-2-1;4-2-3-1;-;0;0;3.0;0;2015
5315;33;vasco;fluminense;4-4-1-1;4-2-3-1;fluminense;0;1;2.0;1;2015
5321;34;palmeiras;vasco;4-2-3-1;4-2-3-1;vasco;0;2;2.0;2;2015
5336;35;vasco;corinthians;4-1-2-1-2;4-1-4-1;-;1;1;3.0;2;2015
5338;36;joinville;vasco;4-3-1-2;4-2-3-1;vasco;1;2;2.0;3;2015
5354;37;vasco;santos;4-3-3;4-2-3-1;vasco;1;0;1.0;1;2015
5366;38;coritiba;vasco;4-2-3-1;4-1-2-1-2;-;0;0;3.0;0;2015
5753;1;palmeiras;vasco;4-3-3;4-2-3-1;palmeiras;4;0;1.0;4;2017
5759;2;vasco;bahia;4-2-3-1;4-2-3-1;vasco;2;1;1.0;3;2017
5766;3;vasco;fluminense;4-2-3-1;4-3-3;vasco;3;2;1.0;5;2017
5783;4;gremio;vasco;4-2-3-1;4-2-4-0;gremio;2;0;1.0;2;2017
5790;5;vasco;corinthians;4-2-3-1;4-2-3-1;corinthians;2;5;2.0;7;2017
5797;6;vasco;sport;4-2-3-1;4-3-3;vasco;2;1;1.0;3;2017
5812;7;chapecoense;vasco;4-2-3-1;4-2-3-1;chapecoense;2;1;1.0;3;2017
5817;8;vasco;avai;4-2-3-1;4-2-3-1;vasco;1;0;1.0;1;2017
5828;9;botafogo-rj;vasco;4-2-3-1;4-2-3-1;botafogo-rj;3;1;1.0;4;2017
5837;10;vasco;atletico-go;4-2-3-1;4-2-3-1;vasco;1;0;1.0;1;2017
5854;11;coritiba;vasco;4-3-3;4-2-3-1;-;2;2;3.0;4;2017
5857;12;vasco;flamengo;4-2-3-1;4-2-3-1;flamengo;0;1;2.0;1;2017
5871;13;vitoria;vasco;4-3-3;4-2-3-1;vasco;1;4;2.0;5;2017
5878;14;vasco;santos;4-2-3-1;4-2-3-1;-;0;0;3.0;0;2017
5891;15;sao paulo;vasco;4-2-3-1;4-2-3-1;sao paulo;1;0;1.0;1;2017
5904;16;atletico-mg;vasco;4-2-3-1;4-2-3-1;vasco;1;2;2.0;3;2017
5914;17;vasco;athletico-pr;4-2-3-1;4-2-3-1;athletico-pr;0;1;2.0;1;2017
5925;18;vasco;cruzeiro;4-2-3-1;4-2-3-1;cruzeiro;0;3;2.0;3;2017
5935;19;ponte preta;vasco;4-2-3-1;4-3-2-1;-;0;0;3.0;0;2017
5941;20;vasco;palmeiras;4-2-3-1;4-2-3-1;-;1;1;3.0;2;2017
5950;21;bahia;vasco;4-2-3-1;3-4-3;bahia;3;0;1.0;3;2017
5956;22;fluminense;vasco;4-3-2-1;4-2-3-1;vasco;0;1;2.0;1;2017
5967;23;vasco;gremio;4-2-3-1;4-2-3-1;vasco;1;0;1.0;1;2017
5980;24;corinthians;vasco;4-2-3-1;4-2-3-1;corinthians;1;0;1.0;1;2017
5995;25;sport;vasco;4-3-3;4-2-3-1;-;1;1;3.0;2;2017
5996;26;vasco;chapecoense;4-2-3-1;4-1-4-1;-;1;1;3.0;2;2017
